time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
68495,1,0,1,0,1,0,1,0,0,1
68505,1,0,1,0,1,0,1,0,0,1
68515,1,0,1,0,1,0,1,0,0,1
68525,1,0,1,0,1,0,1,0,0,1
68535,1,0,1,0,1,0,1,0,0,1
68545,1,0,1,0,1,0,1,0,0,1
68555,0,1,1,0,0,1,0,0,1,1
68565,0,1,1,0,0,1,0,0,0,1
68575,0,1,1,0,0,1,0,0,0,1
68585,0,1,1,0,0,1,0,0,0,1
68595,0,1,1,0,0,1,0,0,0,1
68605,0,1,1,0,0,1,0,0,0,1
68615,0,1,1,0,0,1,0,0,0,1
68625,0,1,1,0,0,1,0,0,0,1
68635,1,1,1,0,1,1,1,1,1,1
68645,1,1,1,0,1,1,1,1,0,1
68655,1,1,1,0,1,1,1,1,0,1
68665,1,1,1,0,1,1,1,1,0,1
68675,1,1,1,0,1,1,1,1,0,1
68685,1,1,1,0,1,1,1,1,0,1
68695,1,1,1,0,1,1,1,1,0,1
68705,1,1,1,0,1,1,1,1,0,1
68715,1,0,1,1,0,0,1,1,1,1
68725,1,0,1,1,0,0,1,1,0,1
68735,1,0,1,1,0,0,1,1,0,1
68745,1,0,1,1,0,0,1,1,0,1
68755,1,0,1,1,0,0,1,1,0,1
68765,1,0,1,1,0,0,1,1,0,1
68775,1,0,1,1,0,0,1,1,0,1
68785,1,0,1,1,0,0,1,1,0,1
68795,1,1,0,1,0,0,0,0,1,1
68805,1,1,0,1,0,0,0,0,0,1
68815,1,1,0,1,0,0,0,0,0,1
68825,1,1,0,1,0,0,0,0,0,1
68835,1,1,0,1,0,0,0,0,0,1
68845,1,1,0,1,0,0,0,0,0,1
68855,1,1,0,1,0,0,0,0,0,1
68865,1,1,0,1,0,0,0,0,0,1
68875,1,0,1,0,1,1,0,1,1,1
68885,1,0,1,0,1,1,0,1,0,1
68895,1,0,1,0,1,1,0,1,0,1
68905,1,0,1,0,1,1,0,1,0,1
68915,1,0,1,0,1,1,0,1,0,1
68925,1,0,1,0,1,1,0,1,0,1
68935,1,0,1,0,1,1,0,1,0,1
68945,1,0,1,0,1,1,0,1,0,1
68955,0,1,1,0,0,0,1,1,1,1
68965,0,1,1,0,0,0,1,1,0,1
68975,0,1,1,0,0,0,1,1,0,1
68985,0,1,1,0,0,0,1,1,0,1
68995,0,1,1,0,0,0,1,1,0,1
69005,0,1,1,0,0,0,1,1,0,1
69015,0,1,1,0,0,0,1,1,0,1
69025,0,1,1,0,0,0,1,1,0,1
69035,1,0,0,1,1,0,0,0,1,1
69045,1,0,0,1,1,0,0,0,0,1
69055,1,0,0,1,1,0,0,0,0,1
69065,1,0,0,1,1,0,0,0,0,1
69075,1,0,0,1,1,0,0,0,0,1
69085,1,0,0,1,1,0,0,0,0,1
69095,1,0,0,1,1,0,0,0,0,1
69105,1,0,0,1,1,0,0,0,0,1
69115,0,0,1,0,1,0,0,0,1,1
69125,0,0,1,0,1,0,0,0,0,1
69135,0,0,1,0,1,0,0,0,0,1
69145,0,0,1,0,1,0,0,0,0,1
69155,0,0,1,0,1,0,0,0,0,1
69165,0,0,1,0,1,0,0,0,0,1
69175,0,0,1,0,1,0,0,0,0,1
69185,0,0,1,0,1,0,0,0,0,1
69195,0,1,1,0,1,0,0,0,1,1
69205,0,1,1,0,1,0,0,0,0,1
69215,0,1,1,0,1,0,0,0,0,1
69225,0,1,1,0,1,0,0,0,0,1
69235,0,1,1,0,1,0,0,0,0,1
69245,0,1,1,0,1,0,0,0,0,1
69255,0,1,1,0,1,0,0,0,0,1
69265,0,1,1,0,1,0,0,0,0,1
69275,1,0,0,1,1,0,1,0,1,1
69285,1,0,0,1,1,0,1,0,0,1
69295,1,0,0,1,1,0,1,0,0,1
69305,1,0,0,1,1,0,1,0,0,1
69315,1,0,0,1,1,0,1,0,0,1
69325,1,0,0,1,1,0,1,0,0,1
69335,1,0,0,1,1,0,1,0,0,1
69345,1,0,0,1,1,0,1,0,0,1
69355,1,0,1,1,0,0,0,1,1,1
69365,1,0,1,1,0,0,0,1,0,1
69375,1,0,1,1,0,0,0,1,0,1
69385,1,0,1,1,0,0,0,1,0,1
69395,1,0,1,1,0,0,0,1,0,1
69405,1,0,1,1,0,0,0,1,0,1
69415,1,0,1,1,0,0,0,1,0,1
69425,1,0,1,1,0,0,0,1,0,1
69435,1,0,1,1,0,0,1,0,1,1
69445,1,0,1,1,0,0,1,0,0,1
69455,1,0,1,1,0,0,1,0,0,1
69465,1,0,1,1,0,0,1,0,0,1
69475,1,0,1,1,0,0,1,0,0,1
69485,1,0,1,1,0,0,1,0,0,1
69495,1,0,1,1,0,0,1,0,0,1
69505,1,0,1,1,0,0,1,0,0,1
69515,0,1,0,0,1,1,1,0,1,1
69525,0,1,0,0,1,1,1,0,0,1
69535,0,1,0,0,1,1,1,0,0,1
69545,0,1,0,0,1,1,1,0,0,1
69555,0,1,0,0,1,1,1,0,0,1
69565,0,1,0,0,1,1,1,0,0,1
69575,0,1,0,0,1,1,1,0,0,1
69585,0,1,0,0,1,1,1,0,0,1
69595,1,0,0,0,1,0,1,0,1,1
69605,1,0,0,0,1,0,1,0,0,1
69615,1,0,0,0,1,0,1,0,0,1
69625,1,0,0,0,1,0,1,0,0,1
69635,1,0,0,0,1,0,1,0,0,1
69645,1,0,0,0,1,0,1,0,0,1
69655,1,0,0,0,1,0,1,0,0,1
69665,1,0,0,0,1,0,1,0,0,1
69675,0,0,1,0,1,0,1,1,1,1
69685,0,0,1,0,1,0,1,1,0,1
69695,0,0,1,0,1,0,1,1,0,1
69705,0,0,1,0,1,0,1,1,0,1
69715,0,0,1,0,1,0,1,1,0,1
69725,0,0,1,0,1,0,1,1,0,1
69735,0,0,1,0,1,0,1,1,0,1
69745,0,0,1,0,1,0,1,1,0,1
69755,1,0,1,0,0,1,1,1,1,1
69765,1,0,1,0,0,1,1,1,0,1
69775,1,0,1,0,0,1,1,1,0,1
69785,1,0,1,0,0,1,1,1,0,1
69795,1,0,1,0,0,1,1,1,0,1
69805,1,0,1,0,0,1,1,1,0,1
69815,1,0,1,0,0,1,1,1,0,1
69825,1,0,1,0,0,1,1,1,0,1
69835,0,1,0,0,0,1,0,0,1,1
69845,0,1,0,0,0,1,0,0,0,1
69855,0,1,0,0,0,1,0,0,0,1
69865,0,1,0,0,0,1,0,0,0,1
69875,0,1,0,0,0,1,0,0,0,1
69885,0,1,0,0,0,1,0,0,0,1
69895,0,1,0,0,0,1,0,0,0,1
69905,0,1,0,0,0,1,0,0,0,1
69915,0,1,0,1,1,0,0,1,1,1
69925,0,1,0,1,1,0,0,1,0,1
69935,0,1,0,1,1,0,0,1,0,1
69945,0,1,0,1,1,0,0,1,0,1
69955,0,1,0,1,1,0,0,1,0,1
69965,0,1,0,1,1,0,0,1,0,1
69975,0,1,0,1,1,0,0,1,0,1
69985,0,1,0,1,1,0,0,1,0,1
69995,0,0,1,1,0,0,1,0,1,1
70005,0,0,1,1,0,0,1,0,0,1
70015,0,0,1,1,0,0,1,0,0,1
70025,0,0,1,1,0,0,1,0,0,1
70035,0,0,1,1,0,0,1,0,0,1
70045,0,0,1,1,0,0,1,0,0,1
70055,0,0,1,1,0,0,1,0,0,1
70065,0,0,1,1,0,0,1,0,0,1
70075,1,1,1,1,0,1,1,0,1,1
70085,1,1,1,1,0,1,1,0,0,1
70095,1,1,1,1,0,1,1,0,0,1
70105,1,1,1,1,0,1,1,0,0,1
70115,1,1,1,1,0,1,1,0,0,1
70125,1,1,1,1,0,1,1,0,0,1
70135,1,1,1,1,0,1,1,0,0,1
70145,1,1,1,1,0,1,1,0,0,1
70155,1,1,0,1,1,0,0,1,1,1
70165,1,1,0,1,1,0,0,1,0,1
70175,1,1,0,1,1,0,0,1,0,1
70185,1,1,0,1,1,0,0,1,0,1
70195,1,1,0,1,1,0,0,1,0,1
70205,1,1,0,1,1,0,0,1,0,1
70215,1,1,0,1,1,0,0,1,0,1
70225,1,1,0,1,1,0,0,1,0,1
70235,0,0,1,1,0,1,0,0,1,1
70245,0,0,1,1,0,1,0,0,0,1
70255,0,0,1,1,0,1,0,0,0,1
70265,0,0,1,1,0,1,0,0,0,1
70275,0,0,1,1,0,1,0,0,0,1
70285,0,0,1,1,0,1,0,0,0,1
70295,0,0,1,1,0,1,0,0,0,1
70305,0,0,1,1,0,1,0,0,0,1
70315,0,0,1,0,1,0,1,1,1,1
70325,0,0,1,0,1,0,1,1,0,1
70335,0,0,1,0,1,0,1,1,0,1
70345,0,0,1,0,1,0,1,1,0,1
70355,0,0,1,0,1,0,1,1,0,1
70365,0,0,1,0,1,0,1,1,0,1
70375,0,0,1,0,1,0,1,1,0,1
70385,0,0,1,0,1,0,1,1,0,1
70395,1,0,0,0,1,1,1,1,1,1
70405,1,0,0,0,1,1,1,1,0,1
70415,1,0,0,0,1,1,1,1,0,1
70425,1,0,0,0,1,1,1,1,0,1
70435,1,0,0,0,1,1,1,1,0,1
70445,1,0,0,0,1,1,1,1,0,1
70455,1,0,0,0,1,1,1,1,0,1
70465,1,0,0,0,1,1,1,1,0,1
70475,0,0,0,0,0,1,1,0,1,1
70485,0,0,0,0,0,1,1,0,0,1
70495,0,0,0,0,0,1,1,0,0,1
70505,0,0,0,0,0,1,1,0,0,1
70515,0,0,0,0,0,1,1,0,0,1
70525,0,0,0,0,0,1,1,0,0,1
70535,0,0,0,0,0,1,1,0,0,1
70545,0,0,0,0,0,1,1,0,0,1
70555,0,0,0,1,1,0,1,1,1,1
70565,0,0,0,1,1,0,1,1,0,1
70575,0,0,0,1,1,0,1,1,0,1
70585,0,0,0,1,1,0,1,1,0,1
70595,0,0,0,1,1,0,1,1,0,1
70605,0,0,0,1,1,0,1,1,0,1
70615,0,0,0,1,1,0,1,1,0,1
70625,0,0,0,1,1,0,1,1,0,1
70635,0,0,0,0,0,1,0,0,1,1
70645,0,0,0,0,0,1,0,0,0,1
70655,0,0,0,0,0,1,0,0,0,1
70665,0,0,0,0,0,1,0,0,0,1
70675,0,0,0,0,0,1,0,0,0,1
70685,0,0,0,0,0,1,0,0,0,1
70695,0,0,0,0,0,1,0,0,0,1
70705,0,0,0,0,0,1,0,0,0,1
70715,1,0,0,1,0,0,1,0,1,1
70725,1,0,0,1,0,0,1,0,0,1
70735,1,0,0,1,0,0,1,0,0,1
70745,1,0,0,1,0,0,1,0,0,1
70755,1,0,0,1,0,0,1,0,0,1
70765,1,0,0,1,0,0,1,0,0,1
70775,1,0,0,1,0,0,1,0,0,1
70785,1,0,0,1,0,0,1,0,0,1
70795,0,1,1,0,1,1,0,0,1,1
70805,0,1,1,0,1,1,0,0,0,1
70815,0,1,1,0,1,1,0,0,0,1
70825,0,1,1,0,1,1,0,0,0,1
70835,0,1,1,0,1,1,0,0,0,1
70845,0,1,1,0,1,1,0,0,0,1
70855,0,1,1,0,1,1,0,0,0,1
70865,0,1,1,0,1,1,0,0,0,1
70875,1,1,0,0,0,1,0,1,1,1
70885,1,1,0,0,0,1,0,1,0,1
70895,1,1,0,0,0,1,0,1,0,1
70905,1,1,0,0,0,1,0,1,0,1
70915,1,1,0,0,0,1,0,1,0,1
70925,1,1,0,0,0,1,0,1,0,1
70935,1,1,0,0,0,1,0,1,0,1
70945,1,1,0,0,0,1,0,1,0,1
70955,1,1,0,0,0,1,1,0,1,1
70965,1,1,0,0,0,1,1,0,0,1
70975,1,1,0,0,0,1,1,0,0,1
70985,1,1,0,0,0,1,1,0,0,1
70995,1,1,0,0,0,1,1,0,0,1
71005,1,1,0,0,0,1,1,0,0,1
71015,1,1,0,0,0,1,1,0,0,1
71025,1,1,0,0,0,1,1,0,0,1
71035,0,1,0,1,1,1,0,1,1,1
71045,0,1,0,1,1,1,0,1,0,1
71055,0,1,0,1,1,1,0,1,0,1
71065,0,1,0,1,1,1,0,1,0,1
71075,0,1,0,1,1,1,0,1,0,1
71085,0,1,0,1,1,1,0,1,0,1
71095,0,1,0,1,1,1,0,1,0,1
71105,0,1,0,1,1,1,0,1,0,1
71115,1,0,0,1,0,1,1,1,1,1
71125,1,0,0,1,0,1,1,1,0,1
71135,1,0,0,1,0,1,1,1,0,1
71145,1,0,0,1,0,1,1,1,0,1
71155,1,0,0,1,0,1,1,1,0,1
71165,1,0,0,1,0,1,1,1,0,1
71175,1,0,0,1,0,1,1,1,0,1
71185,1,0,0,1,0,1,1,1,0,1
71195,0,1,0,1,0,0,1,1,1,1
71205,0,1,0,1,0,0,1,1,0,1
71215,0,1,0,1,0,0,1,1,0,1
71225,0,1,0,1,0,0,1,1,0,1
71235,0,1,0,1,0,0,1,1,0,1
71245,0,1,0,1,0,0,1,1,0,1
71255,0,1,0,1,0,0,1,1,0,1
71265,0,1,0,1,0,0,1,1,0,1
71275,1,0,0,0,0,1,0,1,1,1
71285,1,0,0,0,0,1,0,1,0,1
71295,1,0,0,0,0,1,0,1,0,1
71305,1,0,0,0,0,1,0,1,0,1
71315,1,0,0,0,0,1,0,1,0,1
71325,1,0,0,0,0,1,0,1,0,1
71335,1,0,0,0,0,1,0,1,0,1
71345,1,0,0,0,0,1,0,1,0,1
71355,0,0,1,0,0,1,1,1,1,1
71365,0,0,1,0,0,1,1,1,0,1
71375,0,0,1,0,0,1,1,1,0,1
71385,0,0,1,0,0,1,1,1,0,1
71395,0,0,1,0,0,1,1,1,0,1
71405,0,0,1,0,0,1,1,1,0,1
71415,0,0,1,0,0,1,1,1,0,1
71425,0,0,1,0,0,1,1,1,0,1
71435,0,1,1,0,1,0,1,0,1,1
71445,0,1,1,0,1,0,1,0,0,1
71455,0,1,1,0,1,0,1,0,0,1
71465,0,1,1,0,1,0,1,0,0,1
71475,0,1,1,0,1,0,1,0,0,1
71485,0,1,1,0,1,0,1,0,0,1
71495,0,1,1,0,1,0,1,0,0,1
71505,0,1,1,0,1,0,1,0,0,1
71515,0,0,0,1,1,0,1,1,1,1
71525,0,0,0,1,1,0,1,1,0,1
71535,0,0,0,1,1,0,1,1,0,1
71545,0,0,0,1,1,0,1,1,0,1
71555,0,0,0,1,1,0,1,1,0,1
71565,0,0,0,1,1,0,1,1,0,1
71575,0,0,0,1,1,0,1,1,0,1
71585,0,0,0,1,1,0,1,1,0,1
71595,1,0,0,1,0,0,1,1,1,1
71605,1,0,0,1,0,0,1,1,0,1
71615,1,0,0,1,0,0,1,1,0,1
71625,1,0,0,1,0,0,1,1,0,1
71635,1,0,0,1,0,0,1,1,0,1
71645,1,0,0,1,0,0,1,1,0,1
71655,1,0,0,1,0,0,1,1,0,1
71665,1,0,0,1,0,0,1,1,0,1
71675,1,0,1,1,0,0,0,1,1,1
71685,1,0,1,1,0,0,0,1,0,1
71695,1,0,1,1,0,0,0,1,0,1
71705,1,0,1,1,0,0,0,1,0,1
71715,1,0,1,1,0,0,0,1,0,1
71725,1,0,1,1,0,0,0,1,0,1
71735,1,0,1,1,0,0,0,1,0,1
71745,1,0,1,1,0,0,0,1,0,1
71755,1,0,1,1,1,1,0,1,1,1
71765,1,0,1,1,1,1,0,1,0,1
71775,1,0,1,1,1,1,0,1,0,1
71785,1,0,1,1,1,1,0,1,0,1
71795,1,0,1,1,1,1,0,1,0,1
71805,1,0,1,1,1,1,0,1,0,1
71815,1,0,1,1,1,1,0,1,0,1
71825,1,0,1,1,1,1,0,1,0,1
71835,0,1,0,1,0,0,1,0,1,1
71845,0,1,0,1,0,0,1,0,0,1
71855,0,1,0,1,0,0,1,0,0,1
71865,0,1,0,1,0,0,1,0,0,1
71875,0,1,0,1,0,0,1,0,0,1
71885,0,1,0,1,0,0,1,0,0,1
71895,0,1,0,1,0,0,1,0,0,1
71905,0,1,0,1,0,0,1,0,0,1
71915,0,1,0,0,0,0,1,1,1,1
71925,0,1,0,0,0,0,1,1,0,1
71935,0,1,0,0,0,0,1,1,0,1
71945,0,1,0,0,0,0,1,1,0,1
71955,0,1,0,0,0,0,1,1,0,1
71965,0,1,0,0,0,0,1,1,0,1
71975,0,1,0,0,0,0,1,1,0,1
71985,0,1,0,0,0,0,1,1,0,1
71995,1,1,1,1,0,1,0,0,1,1
72005,1,1,1,1,0,1,0,0,0,1
72015,1,1,1,1,0,1,0,0,0,1
72025,1,1,1,1,0,1,0,0,0,1
72035,1,1,1,1,0,1,0,0,0,1
72045,1,1,1,1,0,1,0,0,0,1
72055,1,1,1,1,0,1,0,0,0,1
72065,1,1,1,1,0,1,0,0,0,1
72075,0,0,1,1,0,1,0,0,1,1
72085,0,0,1,1,0,1,0,0,0,1
72095,0,0,1,1,0,1,0,0,0,1
72105,0,0,1,1,0,1,0,0,0,1
72115,0,0,1,1,0,1,0,0,0,1
72125,0,0,1,1,0,1,0,0,0,1
72135,0,0,1,1,0,1,0,0,0,1
72145,0,0,1,1,0,1,0,0,0,1
72155,0,0,0,1,0,1,0,1,1,1
72165,0,0,0,1,0,1,0,1,0,1
72175,0,0,0,1,0,1,0,1,0,1
72185,0,0,0,1,0,1,0,1,0,1
72195,0,0,0,1,0,1,0,1,0,1
72205,0,0,0,1,0,1,0,1,0,1
72215,0,0,0,1,0,1,0,1,0,1
72225,0,0,0,1,0,1,0,1,0,1
72235,0,1,0,0,0,0,0,1,1,1
72245,0,1,0,0,0,0,0,1,0,1
72255,0,1,0,0,0,0,0,1,0,1
72265,0,1,0,0,0,0,0,1,0,1
72275,0,1,0,0,0,0,0,1,0,1
72285,0,1,0,0,0,0,0,1,0,1
72295,0,1,0,0,0,0,0,1,0,1
72305,0,1,0,0,0,0,0,1,0,1
72315,1,0,0,1,0,0,1,1,1,1
72325,1,0,0,1,0,0,1,1,0,1
72335,1,0,0,1,0,0,1,1,0,1
72345,1,0,0,1,0,0,1,1,0,1
72355,1,0,0,1,0,0,1,1,0,1
72365,1,0,0,1,0,0,1,1,0,1
72375,1,0,0,1,0,0,1,1,0,1
72385,1,0,0,1,0,0,1,1,0,1
72395,0,0,1,0,0,1,0,1,1,1
72405,0,0,1,0,0,1,0,1,0,1
72415,0,0,1,0,0,1,0,1,0,1
72425,0,0,1,0,0,1,0,1,0,1
72435,0,0,1,0,0,1,0,1,0,1
72445,0,0,1,0,0,1,0,1,0,1
72455,0,0,1,0,0,1,0,1,0,1
72465,0,0,1,0,0,1,0,1,0,1
72475,1,0,0,1,0,0,0,1,1,1
72485,1,0,0,1,0,0,0,1,0,1
72495,1,0,0,1,0,0,0,1,0,1
72505,1,0,0,1,0,0,0,1,0,1
72515,1,0,0,1,0,0,0,1,0,1
72525,1,0,0,1,0,0,0,1,0,1
72535,1,0,0,1,0,0,0,1,0,1
72545,1,0,0,1,0,0,0,1,0,1
72555,1,1,1,0,0,1,0,1,1,1
72565,1,1,1,0,0,1,0,1,0,1
72575,1,1,1,0,0,1,0,1,0,1
72585,1,1,1,0,0,1,0,1,0,1
72595,1,1,1,0,0,1,0,1,0,1
72605,1,1,1,0,0,1,0,1,0,1
72615,1,1,1,0,0,1,0,1,0,1
72625,1,1,1,0,0,1,0,1,0,1
72635,1,1,0,0,1,1,0,1,1,1
72645,1,1,0,0,1,1,0,1,0,1
72655,1,1,0,0,1,1,0,1,0,1
72665,1,1,0,0,1,1,0,1,0,1
72675,1,1,0,0,1,1,0,1,0,1
72685,1,1,0,0,1,1,0,1,0,1
72695,1,1,0,0,1,1,0,1,0,1
72705,1,1,0,0,1,1,0,1,0,1
72715,0,1,1,1,1,1,1,0,1,1
72725,0,1,1,1,1,1,1,0,0,1
72735,0,1,1,1,1,1,1,0,0,1
72745,0,1,1,1,1,1,1,0,0,1
72755,0,1,1,1,1,1,1,0,0,1
72765,0,1,1,1,1,1,1,0,0,1
72775,0,1,1,1,1,1,1,0,0,1
72785,0,1,1,1,1,1,1,0,0,1
72795,1,0,1,1,1,0,1,1,1,1
72805,1,0,1,1,1,0,1,1,0,1
72815,1,0,1,1,1,0,1,1,0,1
72825,1,0,1,1,1,0,1,1,0,1
72835,1,0,1,1,1,0,1,1,0,1
72845,1,0,1,1,1,0,1,1,0,1
72855,1,0,1,1,1,0,1,1,0,1
72865,1,0,1,1,1,0,1,1,0,1
72875,1,1,1,0,1,0,1,0,1,1
72885,1,1,1,0,1,0,1,0,0,1
72895,1,1,1,0,1,0,1,0,0,1
72905,1,1,1,0,1,0,1,0,0,1
72915,1,1,1,0,1,0,1,0,0,1
72925,1,1,1,0,1,0,1,0,0,1
72935,1,1,1,0,1,0,1,0,0,1
72945,1,1,1,0,1,0,1,0,0,1
72955,1,1,0,1,0,1,0,0,1,1
72965,1,1,0,1,0,1,0,0,0,1
72975,1,1,0,1,0,1,0,0,0,1
72985,1,1,0,1,0,1,0,0,0,1
72995,1,1,0,1,0,1,0,0,0,1
73005,1,1,0,1,0,1,0,0,0,1
73015,1,1,0,1,0,1,0,0,0,1
73025,1,1,0,1,0,1,0,0,0,1
73035,1,0,1,0,0,1,0,0,1,1
73045,1,0,1,0,0,1,0,0,0,1
73055,1,0,1,0,0,1,0,0,0,1
73065,1,0,1,0,0,1,0,0,0,1
73075,1,0,1,0,0,1,0,0,0,1
73085,1,0,1,0,0,1,0,0,0,1
73095,1,0,1,0,0,1,0,0,0,1
73105,1,0,1,0,0,1,0,0,0,1
73115,0,0,1,1,0,1,1,1,1,1
73125,0,0,1,1,0,1,1,1,0,1
73135,0,0,1,1,0,1,1,1,0,1
73145,0,0,1,1,0,1,1,1,0,1
73155,0,0,1,1,0,1,1,1,0,1
73165,0,0,1,1,0,1,1,1,0,1
73175,0,0,1,1,0,1,1,1,0,1
73185,0,0,1,1,0,1,1,1,0,1
73195,1,1,0,1,1,1,1,0,1,1
73205,1,1,0,1,1,1,1,0,0,1
73215,1,1,0,1,1,1,1,0,0,1
73225,1,1,0,1,1,1,1,0,0,1
73235,1,1,0,1,1,1,1,0,0,1
73245,1,1,0,1,1,1,1,0,0,1
73255,1,1,0,1,1,1,1,0,0,1
73265,1,1,0,1,1,1,1,0,0,1
73275,1,0,1,0,1,0,0,1,1,1
73285,1,0,1,0,1,0,0,1,0,1
73295,1,0,1,0,1,0,0,1,0,1
73305,1,0,1,0,1,0,0,1,0,1
73315,1,0,1,0,1,0,0,1,0,1
73325,1,0,1,0,1,0,0,1,0,1
73335,1,0,1,0,1,0,0,1,0,1
73345,1,0,1,0,1,0,0,1,0,1
73355,1,0,0,0,0,0,0,0,1,1
73365,1,0,0,0,0,0,0,0,0,1
73375,1,0,0,0,0,0,0,0,0,1
73385,1,0,0,0,0,0,0,0,0,1
73395,1,0,0,0,0,0,0,0,0,1
73405,1,0,0,0,0,0,0,0,0,1
73415,1,0,0,0,0,0,0,0,0,1
73425,1,0,0,0,0,0,0,0,0,1
73435,1,1,0,0,0,0,1,1,1,1
73445,1,1,0,0,0,0,1,1,0,1
73455,1,1,0,0,0,0,1,1,0,1
73465,1,1,0,0,0,0,1,1,0,1
73475,1,1,0,0,0,0,1,1,0,1
73485,1,1,0,0,0,0,1,1,0,1
73495,1,1,0,0,0,0,1,1,0,1
73505,1,1,0,0,0,0,1,1,0,1
73515,1,0,1,0,0,1,0,1,1,1
73525,1,0,1,0,0,1,0,1,0,1
73535,1,0,1,0,0,1,0,1,0,1
73545,1,0,1,0,0,1,0,1,0,1
73555,1,0,1,0,0,1,0,1,0,1
73565,1,0,1,0,0,1,0,1,0,1
73575,1,0,1,0,0,1,0,1,0,1
73585,1,0,1,0,0,1,0,1,0,1
73595,1,1,1,0,1,1,0,1,1,1
73605,1,1,1,0,1,1,0,1,0,1
73615,1,1,1,0,1,1,0,1,0,1
73625,1,1,1,0,1,1,0,1,0,1
73635,1,1,1,0,1,1,0,1,0,1
73645,1,1,1,0,1,1,0,1,0,1
73655,1,1,1,0,1,1,0,1,0,1
73665,1,1,1,0,1,1,0,1,0,1
73675,0,1,1,1,1,1,0,1,1,1
73685,0,1,1,1,1,1,0,1,0,1
73695,0,1,1,1,1,1,0,1,0,1
73705,0,1,1,1,1,1,0,1,0,1
73715,0,1,1,1,1,1,0,1,0,1
73725,0,1,1,1,1,1,0,1,0,1
73735,0,1,1,1,1,1,0,1,0,1
73745,0,1,1,1,1,1,0,1,0,1
73755,1,0,0,1,0,0,0,1,1,1
73765,1,0,0,1,0,0,0,1,0,1
73775,1,0,0,1,0,0,0,1,0,1
73785,1,0,0,1,0,0,0,1,0,1
73795,1,0,0,1,0,0,0,1,0,1
73805,1,0,0,1,0,0,0,1,0,1
73815,1,0,0,1,0,0,0,1,0,1
73825,1,0,0,1,0,0,0,1,0,1
73835,1,0,0,0,1,0,1,1,1,1
73845,1,0,0,0,1,0,1,1,0,1
73855,1,0,0,0,1,0,1,1,0,1
73865,1,0,0,0,1,0,1,1,0,1
73875,1,0,0,0,1,0,1,1,0,1
73885,1,0,0,0,1,0,1,1,0,1
73895,1,0,0,0,1,0,1,1,0,1
73905,1,0,0,0,1,0,1,1,0,1
73915,0,1,0,0,1,1,0,0,1,1
73925,0,1,0,0,1,1,0,0,0,1
73935,0,1,0,0,1,1,0,0,0,1
73945,0,1,0,0,1,1,0,0,0,1
73955,0,1,0,0,1,1,0,0,0,1
73965,0,1,0,0,1,1,0,0,0,1
73975,0,1,0,0,1,1,0,0,0,1
73985,0,1,0,0,1,1,0,0,0,1
73995,0,1,0,0,0,1,0,1,1,1
74005,0,1,0,0,0,1,0,1,0,1
74015,0,1,0,0,0,1,0,1,0,1
74025,0,1,0,0,0,1,0,1,0,1
74035,0,1,0,0,0,1,0,1,0,1
74045,0,1,0,0,0,1,0,1,0,1
74055,0,1,0,0,0,1,0,1,0,1
74065,0,1,0,0,0,1,0,1,0,1
74075,0,0,1,1,1,0,1,0,1,1
74085,0,0,1,1,1,0,1,0,0,1
74095,0,0,1,1,1,0,1,0,0,1
74105,0,0,1,1,1,0,1,0,0,1
74115,0,0,1,1,1,0,1,0,0,1
74125,0,0,1,1,1,0,1,0,0,1
74135,0,0,1,1,1,0,1,0,0,1
74145,0,0,1,1,1,0,1,0,0,1
74155,1,0,0,0,0,1,0,1,1,1
74165,1,0,0,0,0,1,0,1,0,1
74175,1,0,0,0,0,1,0,1,0,1
74185,1,0,0,0,0,1,0,1,0,1
74195,1,0,0,0,0,1,0,1,0,1
74205,1,0,0,0,0,1,0,1,0,1
74215,1,0,0,0,0,1,0,1,0,1
74225,1,0,0,0,0,1,0,1,0,1
74235,0,1,1,0,0,0,0,0,1,1
74245,0,1,1,0,0,0,0,0,0,1
74255,0,1,1,0,0,0,0,0,0,1
74265,0,1,1,0,0,0,0,0,0,1
74275,0,1,1,0,0,0,0,0,0,1
74285,0,1,1,0,0,0,0,0,0,1
74295,0,1,1,0,0,0,0,0,0,1
74305,0,1,1,0,0,0,0,0,0,1
74315,1,1,1,1,0,0,0,1,1,1
74325,1,1,1,1,0,0,0,1,0,1
74335,1,1,1,1,0,0,0,1,0,1
74345,1,1,1,1,0,0,0,1,0,1
74355,1,1,1,1,0,0,0,1,0,1
74365,1,1,1,1,0,0,0,1,0,1
74375,1,1,1,1,0,0,0,1,0,1
74385,1,1,1,1,0,0,0,1,0,1
74395,0,0,1,1,1,1,1,0,1,1
74405,0,0,1,1,1,1,1,0,0,1
74415,0,0,1,1,1,1,1,0,0,1
74425,0,0,1,1,1,1,1,0,0,1
74435,0,0,1,1,1,1,1,0,0,1
74445,0,0,1,1,1,1,1,0,0,1
74455,0,0,1,1,1,1,1,0,0,1
74465,0,0,1,1,1,1,1,0,0,1
74475,0,0,1,0,0,1,1,0,1,1
74485,0,0,1,0,0,1,1,0,0,1
74495,0,0,1,0,0,1,1,0,0,1
74505,0,0,1,0,0,1,1,0,0,1
74515,0,0,1,0,0,1,1,0,0,1
74525,0,0,1,0,0,1,1,0,0,1
74535,0,0,1,0,0,1,1,0,0,1
